Year,Town,Type,Return,Exempt,MarJnt,Single,MarSep,HdHous,AGI,FedTI,VTI,NetVTax
2010,West Windsor,Grand Total,512,959,261,214,14,23,46140925,36581180,37085701,1956489.825
2010,Westfield,Grand Total,251,491,127,101,4,19,10434259,6563069,6592959,278227.9608
2010,Westford,Grand Total,981,1965,497,422,7,55,68185143,48166668,49108123,2210612.547
2010,Westminster,Grand Total,1397,2645,636,623,26,112,64890739,42964752,43683243,1915182.44
2010,Westmore,Grand Total,157,290,84,59,3,11,6883737,4575838,4591982,212981.9661
2010,Weston,Grand Total,320,557,143,151,9,17,23660805,16881856,17162059,611573.6587
2010,Weybridge,Grand Total,387,793,208,149,5,25,29089330,23619676,24542685,1333192.599
2010,Wheelock,Grand Total,312,643,166,121,2,23,12716781,7551845,7574078,295491.1657
2010,Whiting,Grand Total,235,435,102,111,6,16,8072468,4833946,4856698,201323.4572
2010,Whitingham,Grand Total,621,1192,292,273,6,50,26402677,16031793,16866193,604508.3303
2010,Williamstown,Grand Total,1653,3105,709,744,25,175,69109187,44108063,44221301,1828576.616
2010,Williston,Grand Total,4516,8855,2089,2096,56,275,348239733,251894626,258070601,13596346.15
2010,Wilmington,Grand Total,1098,1948,418,549,26,105,48608304,30961268,31839925,1347542.681
2010,Windham,Grand Total,523,832,151,306,13,53,18670305,11122895,11334286,387272.6791
2010,Windsor,Grand Total,2102,3657,700,1144,29,229,78009176,49148252,49113105,1978748.593
2010,Winhall,Grand Total,391,712,186,181,10,14,27154240,17899958,20203695,911548.9193
2010,Winooski,Grand Total,3542,5634,883,2277,42,340,127858312.2,80306673,80517451,3171445.575
2010,Wolcott,Grand Total,800,1605,354,350,11,85,30277957,18033844,18066374,667853.1335
2010,Woodbury,Grand Total,433,815,196,197,10,30,20663537.01,13418642,13514191,574923.3515
2010,Woodford,Grand Total,166,311,78,72,6,10,6896889,4280736,4345757,143661.333
2010,Woodstock,Grand Total,1786,3087,708,912,45,121,106319175,73849623,74760421,3799591.696
2010,Worcester,Grand Total,497,953,228,214,8,47,23097231,15173385,15234780,687359.8186
2010,Suppressed,Grand Total,166,309,81,71,5,9,6788051,5576119,5771643,268416.54
2011,Addison,Grand Total,1422,2442,456,827,21,118,54531466,34998008,35148484,1412541.195
2011,Albany,Grand Total,453,876,200,194,10,49,14109654.14,7991958,8038689,295858.3169
2011,Alburgh,Grand Total,1003,1854,438,463,19,83,46315346,30108542,31103274,1444533.919
2011,Andover,Grand Total,240,458,120,109,4,7,12603987,8110519,8184477,282069.081
2011,Arlington,Grand Total,1297,2403,556,618,16,107,62678528,40958069,41506545,1763726.935
2011,Athens,Grand Total,171,336,77,74,6,14,5949362,3277944,3264757,122375.5688
2011,Averill,Grand Total, , , , , , , , , , 
2011,Avery's Gore,Grand Total, , , , , , , , , , 
2011,Bakersfield,Grand Total,620,1241,299,261,8,52,28977547,18473575,18702175,770998.6089
2011,Baltimore,Grand Total,131,242,61,58,1,11,5568497.42,3524339.53,3527834.53,136138.8835
2011,Barnard,Grand Total,440,809,214,198,5,23,26914803,17515114,18314131,925025.1587
2011,Barnet,Grand Total,816,1564,375,369,18,54,35565568,22590794,22718973,979058.4304
2011,Barre City,Grand Total,4246,7287,1248,2396,80,522,152595571,93386629,93423815,3759377.419
2011,Barre Town,Grand Total,4208,7890,1907,1873,51,377,222865884.9,149908278,151566301,6947145.052
2011,Barton,Grand Total,891,1668,353,428,15,95,30621927.01,17912552,17879909,729150.4983
2011,Belvidere,Grand Total,174,318,69,85,6,14,7238060,4634099,4638583,187709.6357
2011,Bennington,Grand Total,6959,12342,2325,3700,129,805,276090375,172275736,174404132,6705108.65
2011,Benson,Grand Total,472,912,210,217,4,41,19159731,11970546,11874222,475659.7123
2011,Berkshire,Grand Total,679,1409,323,267,10,79,29863419,19157779,19402050,818269.4668
2011,Berlin,Grand Total,1328,2400,529,644,14,141,71146925,48984063,49990319,2418402.258
2011,Bethel,Grand Total,1032,1883,420,496,26,90,45325268.02,28798020,28978396,1125319.224
2011,Bloomfield,Grand Total,104,196,48,46,0,10,3610143,1978184,1984290,76794.6844
2011,Bolton,Grand Total,593,1127,266,275,12,40,33965280,23283847,23498809,1063702.118
2011,Bradford,Grand Total,1352,2480,505,668,21,158,55698469.01,37123677,37652380,1703972.637
2011,Braintree,Grand Total,589,1059,256,261,10,62,22662536,14956924,15053787,611829.125
2011,Brandon,Grand Total,2040,3704,828,1026,25,161,83802596.01,52893600,53406775,2278250.494
2011,Brattleboro,Grand Total,6046,10247,1850,3402,99,695,260397731,169029366,170889454,7356003.975
2011,Bridgewater,Grand Total,487,853,212,232,6,37,24342319,16476240,16808866,872593.0196
2011,Bridport,Grand Total,623,1189,286,281,7,49,28302214,18727908,19966979,869068.1759
2011,Brighton,Grand Total,555,998,225,263,9,58,21314990,13861859,14095231,784115.4941
2011,Bristol,Grand Total,1960,3591,787,954,31,188,85673258.02,54883179,55108440,2301801.798
2011,Brookfield,Grand Total,604,1192,308,237,13,46,31709152.35,20840589,21481215,949411.8086
2011,Brookline,Grand Total,258,490,111,124,1,22,10617439,6315177,6435071,243618.7394
2011,Brownington,Grand Total,431,868,202,177,7,45,14634685,8257916,8291263,319113.9771
2011,Brunswick,Grand Total,45,89,24,15,0,6,1602744,902160,895482,31519.6314
2011,Buel's Gore,Grand Total, , , , , , , , , , 
2011,Burke,Grand Total,829,1552,358,384,20,67,37927912,24276904,25103735,1181387.891
2011,Burlington,Grand Total,17875,27720,4696,11760,241,1178,873555291,601521101,614620089,29504165.97
2011,Cabot,Grand Total,687,1375,324,304,6,53,28863020,18059962,18308751,803567.7398
2011,Calais,Grand Total,842,1571,381,382,13,66,45066987.02,30626623,31528980,1554165.34
2011,Cambridge,Grand Total,1869,3490,777,908,34,150,91826298.01,60728833,60619500,2591307.389
2011,Canaan,Grand Total,438,848,219,182,7,30,16606093,9928776,9546969,381186.1254
2011,Castleton,Grand Total,1840,3239,755,926,28,131,84654571,55330921,55568046,2365140.74
2011,Cavendish,Grand Total,603,1108,269,268,17,49,34449339,24485232,25223567,1421337.955
2011,Charleston,Grand Total,512,950,220,237,10,45,17164269,9911077,9743450,383703.7502
2011,Charlotte,Grand Total,1934,3862,966,836,27,105,251058017,202780300,216439713,13998577.45
2011,Chelsea,Grand Total,585,1137,274,260,9,42,26281754,16829014,16823752,709895.8556
2011,Chester,Grand Total,1590,2904,664,767,18,141,63078920,40581143,41010347,1662898.244
2011,Chittenden,Grand Total,2196,3234,497,1520,37,142,87000201,57025332,58011786,2489205.565
2011,Clarendon,Grand Total,1320,2383,556,631,24,109,60292108,39055090,39119010,1715368.091
2011,Colchester,Grand Total,8176,14645,3195,4149,121,711,531898788.1,382245481.1,371364689.1,18622825.54
2011,Concord,Grand Total,602,1117,241,294,7,60,19998565,11620535,11714151,449895.7201
2011,Corinth,Grand Total,693,1311,296,326,6,65,28353956,17464627,17475573,726714.2525
2011,Cornwall,Grand Total,556,1143,306,221,6,23,47833162.01,34511360,35386062,1605846.95
2011,Coventry,Grand Total,457,933,242,169,4,42,19485957,12079574,11934035,499981.8245
2011,Craftsbury,Grand Total,568,1050,265,255,14,34,24193041,14970852,14828871,630236.8711
2011,Danby,Grand Total,664,1274,314,291,7,52,27914009,17361685,17567833,671110.7654
2011,Danville,Grand Total,1147,2167,521,516,20,90,52565042.01,33464853,33923969,1498805.93
2011,Derby,Grand Total,2344,4416,1024,1060,35,225,106418779,67044016,67727370,3046630.737
2011,Dorset,Grand Total,1058,1892,452,507,25,74,82770543.01,61877960,63288119,3071803.49
2011,Dover,Grand Total,721,1203,279,362,30,50,29258112,19668078,19831703,797125.0304
2011,Dummerston,Grand Total,962,1777,439,435,15,73,54666779,40726511,41612171,1767258.816
2011,Duxbury,Grand Total,625,1216,325,263,1,36,37493853,25976724,26049781,1217761.918
2011,East Haven,Grand Total,166,296,70,82,0,14,5151125,2792685,2799311,108393.0928
2011,East Montpelier,Grand Total,1312,2484,600,601,14,97,79410000,55307187,56043299,2707351.934
2011,Eden,Grand Total,646,1213,257,299,9,81,33286751,21198874,22686719,624306.3227
2011,Elmore,Grand Total,430,837,207,189,12,22,27141605,19315352,19335338,936394.0607
2011,Enosburg,Grand Total,1381,2629,543,662,24,152,54699484,34998719,35140987,1502438.53
2011,Essex Junction,Grand Total,6076,10646,2162,3314,90,510,320328264,219221735,220237146,9548135.378
2011,Essex Town,Grand Total,4492,9366,2341,1825,36,290,349597583,254161521,256185266,12930192.08
2011,Fair Haven,Grand Total,1412,2565,529,700,23,160,52602106.01,32286484,32181826,1264410.074
2011,Fairfax,Grand Total,2249,4542,1096,943,29,181,129286453,88042335,88213848,3864597.743
2011,Fairfield,Grand Total,917,1878,422,392,20,83,46103364,31823805,31993563,1480844.013
2011,Fairlee,Grand Total,588,1020,220,306,15,47,26967173,17653966,17809194,769545.3064
2011,Fayston,Grand Total,585,1133,287,252,16,30,52825186,39871804,39586395,1840183.076
2011,Ferdinand,Grand Total, , , , , , , , , , 
2011,Ferrisburgh,Grand Total,1319,2492,625,581,22,91,72219783,49298743,49423847,2248214.691
2011,Fletcher,Grand Total,590,1217,313,222,11,44,34585049,23354733,23465284,1074794.496
2011,Franklin,Grand Total,837,1571,336,411,15,75,33524292,21020056,21045982,867009.6852
2011,Georgia,Grand Total,2097,4369,1081,823,22,171,122806864,84154195,85220588,3807136.503
2011,Glastenbury,Grand Total, , , , , , , , , , 
2011,Glover,Grand Total,513,964,234,238,7,34,20008877,12309516,12393260,535582.1049
2011,Goshen,Grand Total,87,154,40,39,1,7,4243968,2787909,2827827,130924.6413
2011,Grafton,Grand Total,307,587,162,130,2,13,23731210.01,14397106,14848067,845088.0918
2011,Granby,Grand Total,29,52,13,12,2,2,815967,407959,407676,14631.126
2011,Grand Isle,Grand Total,1134,2101,500,513,22,99,63302011,43447407,43998048,2033032.365
2011,Granville,Grand Total,163,283,60,84,3,16,6158774,3773740,3859212,152574.7734
2011,Greensboro,Grand Total,389,719,164,199,2,24,17855880,11200457,11335590,541671.2015
2011,Groton,Grand Total,468,934,223,199,3,43,19742736,11894223,12162579,566503.377
2011,Guildhall,Grand Total,114,206,51,51,3,9,6165395,4283308,4315521,189191.6773
2011,Guilford,Grand Total,1068,1894,442,527,14,85,55774740,37441067,38300307,1567313.637
2011,Halifax,Grand Total,346,654,168,151,3,24,14796994,9147872,9175195,348886.2441
2011,Hancock,Grand Total,181,311,66,96,2,17,6759735,4073148,4097292,177464.1645
2011,Hardwick,Grand Total,1477,2794,565,712,18,182,50790053,30189127,30019125,1190203.31
2011,Hartford,Grand Total,5356,9433,1983,2762,98,513,273661190.9,183626899,185909676,8400127.721
2011,Hartland,Grand Total,1754,3209,781,801,36,136,95603294.01,63785790,64687409,3025089.724
2011,Highgate,Grand Total,1621,3221,718,705,18,180,68288938,44915629,44927273,1926489.063
2011,Hinesburg,Grand Total,2268,4390,1052,1016,29,171,153831083,108760326,110111348,5594359.823
2011,Holland,Grand Total,297,587,140,117,6,34,10469900,6065390,6002810,218565.5417
2011,Hubbardton,Grand Total,320,593,153,143,3,21,16094424,10767618,10751259,502495.0431
2011,Huntington,Grand Total,979,1929,479,422,10,68,59891001.02,42207665,42511554,2068359.8
2011,Hyde Park,Grand Total,1475,2785,632,673,31,139,64873026.01,42128269,42816860,1923659.416
2011,Ira,Grand Total,196,393,100,84,2,10,11175168,7416743,7498648,334354.1415
2011,Irasburg,Grand Total,573,1144,278,230,9,56,20163793,12497635,12454805,497502.566
2011,Isle La Motte,Grand Total,270,469,112,131,10,17,11158847,6776723,6797379,263446.233
2011,Jamaica,Grand Total,456,831,184,219,15,38,20050107,12548143,12942259,580970.6455
2011,Jay,Grand Total,244,446,99,114,3,28,10668618,6946881,6666962,266913.9021
2011,Jericho,Grand Total,2063,4111,1013,906,17,127,146137996,103227856,104751768,5005276.048
2011,Jericho ID,Grand Total,424,984,272,125,3,24,33586845,25846409,26100694,1292735.115
2011,Johnson,Grand Total,1464,2597,478,794,13,179,51395137,30566358,30762571,1299443.53
2011,Killington,Grand Total,681,1018,201,435,17,28,30348426,21396667,22131677,852998.0746
2011,Kirby,Grand Total,204,436,116,71,0,17,10623588,6725248,6683503,277311.3439
2011,Landgrove,Grand Total,90,173,44,41,0,5,5668176,4224051,4390322,209972.3516
2011,Leicester,Grand Total,517,964,239,239,8,31,22776640,14698086,14736039,695257.3216
2011,Lemington,Grand Total,42,74,19,22,0,1,1189318,588950,564166,20842
2011,Lincoln,Grand Total,642,1249,290,292,15,45,35802384,23709867,23983019,1124472.252
2011,Londonderry,Grand Total,938,1659,391,449,21,77,42848080,27827623.01,28440797.01,1233212.527
2011,Lowell,Grand Total,392,788,176,172,7,37,13287429,7510074,7453622,297728.1165
2011,Ludlow,Grand Total,1141,1858,418,624,28,71,52021856,34839410,33307384,1453388.817
2011,Lunenburg,Grand Total,568,1090,272,230,13,53,19843362,11517861,11612953,388146.8779
2011,Lyndon,Grand Total,2623,4691,998,1320,33,272,96779295,58427482,58836052,2423459.778
2011,Maidstone,Grand Total,76,152,47,21,0,8,3322649,1979845,1961445,86314.7439
2011,Manchester,Grand Total,2335,4077,890,1182,52,211,187332353,137484427,140601614,7502431.471
2011,Marlboro,Grand Total,432,788,189,203,11,29,21935848,14220037,14851546,681268.3272
2011,Marshfield,Grand Total,744,1446,335,316,17,76,36398681,24276741,24253002,1072298.131
2011,Mendon,Grand Total,563,1028,258,266,7,32,41291583,29777174,30386243,1557260.047
2011,Middlebury,Grand Total,3409,5799,1187,1913,41,268,170519379,113499826,114383567,5117156.87
2011,Middlesex,Grand Total,867,1749,433,348,12,74,51892372.01,36481193,36593072,1652238.092
2011,Middletown Springs,Grand Total,395,737,192,181,0,22,17082731,10804196,10722533,421690.8168
2011,Milton,Grand Total,5413,10343,2312,2473,79,549,277871449.6,186453548.6,187302301.6,8087043.903
2011,Monkton,Grand Total,845,1821,482,293,8,62,70385508,52904529,48919412.01,2770776.088
2011,Montgomery,Grand Total,581,1075,236,289,10,46,23126211,14736121,14708591,587104.5554
2011,Montpelier,Grand Total,4287,7181,1437,2452,69,329,226078865.2,155141945,157060324,7249301.75
2011,Moretown,Grand Total,827,1531,383,390,11,43,65676775,36035610,36788705,1909256.865
2011,Morgan,Grand Total,326,614,165,123,9,29,14774007,9312816,9349027,358168.3923
2011,Morristown,Grand Total,2722,4918,999,1410,47,266,118499564,78053873,79112023,3654975.32
2011,Mt. Holly,Grand Total,698,1241,315,324,12,47,29581355,18669319,18745245,756220.2058
2011,Mt. Tabor,Grand Total,68,118,33,32,0,3,2840945,1753532,1734681,81088.5226
2011,N. Bennington ID,Grand Total,551,981,198,295,11,47,25431387,16749344,16871564,684869.1802
2011,New Haven,Grand Total,931,1745,439,420,14,58,55730845,39475155,39734646,2045528.436
2011,Newark,Grand Total,252,481,116,114,1,21,9661796,5536172,5524639,196394.9919
2011,Newbury,Grand Total,840,1558,372,378,17,73,33979540,21080263,21154212,865257.19
2011,Newfane,Grand Total,813,1489,375,365,10,63,38291853,25871240,26025639,1141608.636
2011,Newport City,Grand Total,2053,3604,699,1080,33,241,75068680.01,45981887,46441680,1945195.552
2011,Newport Town,Grand Total,850,1630,391,360,12,87,34279950,21717629,21905713,938183.5267
2011,North Hero,Grand Total,474,843,231,217,6,20,28506728,19970546,20056618,886128.4058
2011,Northfield,Grand Total,2227,4034,876,1119,38,194,105304682.1,68907819.55,68878109.06,2979354.785
2011,Norton,Grand Total,81,139,34,42,2,3,2444219,1414295,1420837,57808.252
2011,Norwich,Grand Total,1733,3410,832,763,31,107,242456741,189172894,177453841,10725880.38
2011,Orange,Grand Total,690,1281,280,334,14,62,26543677,16168436,16144086,620486.9118
2011,Orleans,Grand Total,598,989,164,350,13,71,18407077,10740335,10713045,398733.4413
2011,Orwell,Grand Total,587,1178,291,237,9,50,23912173,14866808,14794562,587133.4822
2011,Panton,Grand Total,307,598,153,130,2,22,17197550,11537210,11646899,522188.1716
2011,Pawlet,Grand Total,692,1314,319,303,10,60,26379236,19244775,19226892,674572.2066
2011,Peacham,Grand Total,367,690,175,167,8,17,19164276,12991040,13209262,602046.1339
2011,Peru,Grand Total,210,387,94,99,4,13,13838179,9379623,9772932,400152.0541
2011,Pittsfield,Grand Total,259,474,114,126,1,18,13290019,8889459,8901334,417549.6511
2011,Pittsford,Grand Total,1510,2801,669,712,16,113,75497491.01,50420997,51208850,2230633.996
2011,Plainfield,Grand Total,785,1352,264,429,14,78,35935800,24058095,24580377,1149927.75
2011,Plymouth,Grand Total,269,458,123,129,10,7,13022090,8120446,8338309,370161.8098
2011,Pomfret,Grand Total,449,839,221,199,4,25,12338039,20980785,21842420,1008593.97
2011,Poultney,Grand Total,1436,2576,592,706,22,116,68757825,46331525,46822287,2353486.355
2011,Pownal,Grand Total,1489,2922,686,631,22,150,63207877,40638710,41005298,1187600.316
2011,Proctor,Grand Total,874,1670,370,402,11,91,43978439.01,29421686,29911853,1431086.977
2011,Putney,Grand Total,1203,2096,436,643,32,92,54719741,38319995,38745538,1784435.797
2011,Randolph,Grand Total,2171,3927,865,1062,38,206,96431604.76,62084535,62322872,2674977.107
2011,Reading,Grand Total,342,628,152,159,5,26,15547207,9707637,9774731,408411.4469
2011,Readsboro,Grand Total,334,613,145,153,7,29,13870466,8572894,8585747,205331.4207
2011,Richford,Grand Total,1021,2019,415,458,12,136,33895673,19255418,19221275,734683.3985
2011,Richmond,Grand Total,2104,4038,948,971,31,154,140040321,98321352,99639030,4893102.749
2011,Ripton,Grand Total,287,530,125,141,4,17,17970724,13060282,13655859,762988.832
2011,Rochester,Grand Total,560,972,233,277,10,40,28149542,19334251,19603854,941059.5227
2011,Rockingham,Grand Total,2359,4323,873,1199,43,244,90692202,57447517,57478837,2395114.576
2011,Roxbury,Grand Total,328,605,150,142,3,33,14986628,9432465,9437307,404720.845
2011,Royalton,Grand Total,1285,2220,466,684,18,117,48867331,30782573,30761300,1264511.014
2011,Rutland City,Grand Total,8123,13738,2547,4577,130,869,321325291,203667024,204944839,8861824.536
2011,Rutland Town,Grand Total,2107,3763,926,1033,23,125,130364266,92681450,93670672,4852999.866
2011,Ryegate,Grand Total,552,1064,261,236,10,45,22720902,14005473,13961447,566761.5021
2011,Salisbury,Grand Total,560,1064,248,258,6,48,26662031,17774691,17602919,738432.2505
2011,Sandgate,Grand Total,163,312,76,71,2,14,7563906,4561139,4597687,175307.9927
2011,Searsburg,Grand Total,41,76,17,20,0,4,1433710,797248,792385,35644.93
2011,Shaftbury ID,Grand Total,269,569,149,93,2,25,15257601,10215134,10193973,407471.9698
2011,Shaftsbury,Grand Total,1399,2704,713,580,18,88,92174606.01,67265150,67978980,3783745.844
2011,Sharon,Grand Total,709,1312,309,325,15,60,38977010,26272750,26654473,1210993.172
2011,Sheffield,Grand Total,320,629,148,132,6,34,12010043,6933617,6940843,283791.3514
2011,Shelburne,Grand Total,3843,7258,1691,1862,47,243,547376408,403179966,421232710,22826751.52
2011,Sheldon,Grand Total,1032,2028,433,479,14,106,47944864,31620997,31841338,1339317.909
2011,Shoreham,Grand Total,613,1125,289,276,8,40,28503306,19499886,19246049,835629.3131
2011,Shrewsbury,Grand Total,587,1049,275,277,11,24,33697065,22944331,23308146,1140322.884
2011,Somerset,Grand Total, , , , , , , , , , 
2011,South Burlington,Grand Total,9775,16925,3589,5405,128,653,696329660,510808357,520976743,27865679.92
2011,South Hero,Grand Total,890,1625,422,411,15,42,63597934,44500228,45472747,2359413.039
2011,Springfield,Grand Total,4366,8048,1754,2050,83,479,168935305,113045532,113556093,4805163.184
2011,St. Albans City,Grand Total,3285,5890,1017,1792,79,397,135549796,87013640,87389231,3794219.951
2011,St. Albans Town,Grand Total,3070,5963,1333,1413,51,273,165621525,111338891,111661480,5161216.978
2011,St. George,Grand Total,334,620,136,157,6,35,19164459,12722325,13131993,651777.5869
2011,St. Johnsbury,Grand Total,3339,6204,1242,1691,53,353,139886110,88446779,89573300,3916079.974
2011,Stamford,Grand Total,402,793,210,159,7,26,21185478,13975381,14177112,246310.6674
2011,Stannard,Grand Total,79,157,38,30,0,11,2905415,1638685,1627590,66227
2011,Starksboro,Grand Total,855,1684,381,387,11,76,41322174,26910883,27067747,1190565.079
2011,Stockbridge,Grand Total,359,663,164,159,13,23,16314099,10358771.01,10342250.01,420587.8953
2011,Stowe,Grand Total,2624,4525,964,1452,51,157,230123551,170947690,181190070,10975211.16
2011,Strafford,Grand Total,565,1082,273,252,1,39,33733807,23369251,23791867,1156693.828
2011,Stratton,Grand Total,169,263,57,101,9,2,9098059,6560816,6733931,242258.6843
2011,Sunderland,Grand Total,462,876,225,191,8,38,22747463,14582757,14704849,575053.0073
2011,Sutton,Grand Total,460,891,225,186,12,37,15619140,9921970,9973419,395272.6134
2011,Swanton,Grand Total,3241,6151,1358,1473,35,375,159539031,105366846,106037042,4722171.908
2011,Thetford,Grand Total,1392,2620,647,614,31,100,92094158,65756720,65351544,3265037.213
2011,Tinmouth,Grand Total,280,513,130,120,6,24,17582722,12269945,11773876,400310.6882
2011,Topsham,Grand Total,552,1054,253,238,10,51,20812936.01,12586653,12583692,498650.29
2011,Townshend,Grand Total,609,1090,248,305,13,43,39168772,28372587,27603307,1566061.512
2011,Troy,Grand Total,790,1491,315,375,15,85,27066474,16058969,16161308,672123.0536
2011,Tunbridge,Grand Total,640,1166,272,304,11,53,33714981,22637322,22974155,1065469.407
2011,Underhill ID,Grand Total,441,800,192,224,5,20,24025748,16313735,16366631,705883.0655
2011,Underhill Town,Grand Total,1103,2343,646,395,13,49,89990088,64557321,65764144,3356005.372
2011,Vergennes,Grand Total,1379,2391,453,751,18,157,57636505,36502780,36535425,1516171.754
2011,Vernon,Grand Total,1046,2023,491,464,14,77,58981255,40389868,40584965,1691783.461
2011,Vershire,Grand Total,345,637,139,164,5,37,13973298,8636133,8765716,351642.6117
2011,Victory,Grand Total,36,51,8,24,0,4,686333,301298,291995,10176
2011,Waitsfield,Grand Total,1029,1800,411,536,19,63,62628095,44294465,47440016,2345663.398
2011,Walden,Grand Total,440,899,215,177,5,43,17019992,10423456,10373532,444583.202
2011,Wallingford,Grand Total,1063,1966,485,495,13,70,48821711,32061222,32164988,1362103.595
2011,Waltham,Grand Total,210,404,108,87,3,12,13431989,9380280,9501032,472294.8648
2011,Wardsboro,Grand Total,381,712,162,169,12,38,13708763,7952538,7973271,339333.129
2011,Warren,Grand Total,882,1570,332,462,24,64,47929329,42727716,43935576,2449657.473
2011,Warren's Gore,Grand Total, , , , , , , , , , 
2011,Washington,Grand Total,801,1384,279,429,7,86,30179312,18756599,18799440,766097.7154
2011,Waterbury,Grand Total,2789,5000,1121,1420,49,199,219589998,164003978,170209974,10077456.87
2011,Waterford,Grand Total,621,1299,333,237,9,42,32707591,21726251,21888586,931674.3058
2011,Waterville,Grand Total,369,699,166,169,3,31,15366528,9636512,9710173,405424.4124
2011,Weathersfield,Grand Total,1363,2500,667,588,11,97,63197419,40824416,41201613,1770353.402
2011,Wells,Grand Total,571,1025,243,268,15,45,23507556.98,14576774.98,14880708.98,532559.2995
2011,Wells River,Grand Total,251,425,67,145,6,33,7258671,4095377,4030281,153299.244
2011,West Fairlee,Grand Total,281,535,128,117,3,33,12577328.01,8363931,8208991,365599.4526
2011,West Haven,Grand Total,122,218,62,51,2,7,5149193,3242826,3225927,131336.7664
2011,West Rutland,Grand Total,1289,2280,476,665,25,123,49640302,31164500,31148838,1224017.015
2011,West Windsor,Grand Total,521,963,261,228,8,24,51672278.01,38448043,40765993,2007368.963
2011,Westfield,Grand Total,258,493,129,107,4,18,11099031,6961733,6820989,280537.081
2011,Westford,Grand Total,999,1968,499,438,11,51,65511176,45375197,46290623,2197124.927
2011,Westminster,Grand Total,1407,2639,619,648,25,115,67235042,44918385,45484569,2031802.202
2011,Westmore,Grand Total,166,288,83,63,6,14,7863973,5164198,5274288,264736.417
2011,Weston,Grand Total,322,569,145,157,4,16,20073598,13122622,14344326,697277.2337
2011,Weybridge,Grand Total,394,804,212,155,4,23,27943715,21950513,22237310,1118031.62
2011,Wheelock,Grand Total,321,634,159,133,8,21,13554494,8307176,8330152,332943.6681
2011,Whiting,Grand Total,229,413,94,110,7,18,8330001,4982305,4926027,194648.8528
2011,Whitingham,Grand Total,606,1165,283,254,7,62,26321067,16187342,16294245,607015.4961
2011,Williamstown,Grand Total,1681,3153,715,770,24,172,72717804,46962242,46701951,1928217.642
2011,Williston,Grand Total,4578,8844,2100,2113,72,293,352819945,255270627,259385869,13644567.07
2011,Wilmington,Grand Total,1083,1919,407,558,23,95,49750045,32355427,33168261,1266266.898
2011,Windham,Grand Total,567,900,146,333,14,74,18650743,10816026,10923308,397479.4329
2011,Windsor,Grand Total,2122,3646,703,1150,36,233,81440976,52137512,52167930,2160504.229
2011,Winhall,Grand Total,427,774,191,210,11,15,30329252,21081829,23113195,1064879.367
2011,Winooski,Grand Total,3632,5782,900,2332,53,347,134857071,85834827,86389140,3504778.93
2011,Wolcott,Grand Total,820,1597,343,376,13,88,30958585.01,18164563,18136115,714353.3557
2011,Woodbury,Grand Total,433,799,192,200,11,30,20657540,13042918,13079766,534998.744
2011,Woodford,Grand Total,162,312,83,67,3,9,6316185,3760383,3792945,114301.3183
2011,Woodstock,Grand Total,1789,3007,685,945,37,122,126710390,93748806,92136958,5113726.936
2011,Worcester,Grand Total,483,942,230,204,5,44,23353353,15240046,15322202,705993.2837
2011,Suppressed,Grand Total,176,323,85,79,4,8,6565940,5168310,5446247,226250.4001
2012,Addison,Grand Total,1556,2608,461,933,22,140,75789457,53590213,54178708,2612720.54
2012,Albany,Grand Total,457,875,200,206,5,46,15593231,8784477,8715416,331772.8
2012,Alburgh,Grand Total,993,1854,444,447,19,83,46632546,30520694,30428558,1344755.343
2012,Andover,Grand Total,258,478,126,116,3,13,13921989,9080909,9206166,351847.7107
2012,Arlington,Grand Total,1296,2353,529,639,18,110,62921185.88,41262272.87,41722722.87,1788291.934
2012,Athens,Grand Total,163,299,72,79,3,9,6416198,3716703,3567279,126701.8344
2012,Averill,Grand Total,*, , , , , , , , , 
2012,Avery's Gore,Grand Total, , , , , , , , , , 
2012,Bakersfield,Grand Total,619,1268,303,250,8,58,30527626,19871890,19545939,799354.4495
2012,Baltimore,Grand Total,117,231,60,46,1,10,5111085,3210404,3182120,135071.4331
2012,Barnard,Grand Total,461,832,214,220,4,23,33477678,24103020,24958032,1448759.108
2012,Barnet,Grand Total,813,1598,390,352,14,57,42428209,28000319,27639244,1230394.851
2012,Barre City,Grand Total,4290,7302,1242,2439,74,535,157973402.5,97274142,97068901,3895580.81
2012,Barre Town,Grand Total,4140,7715,1869,1854,72,345,224726641.7,152424244,153529598,7043106.069
2012,Barton,Grand Total,894,1678,353,425,16,100,33286082,20417225,20205567,797677.4218
2012,Belvidere,Grand Total,171,319,69,83,4,15,6633867,4331634,4304014,180310.82
2012,Bennington,Grand Total,7014,12332,2288,3742,142,842,290319402.1,188057914.1,190183211.1,7516109.407
2012,Benson,Grand Total,467,881,210,214,3,40,19624935,12399328,12415212,517961.0822
2012,Berkshire,Grand Total,686,1400,326,278,4,78,30745096,19590431,19318877,789363.6353
2012,Berlin,Grand Total,1315,2422,528,624,15,148,76448071.61,53947975.79,54905347.79,2759202.396
2012,Bethel,Grand Total,1022,1861,408,502,23,89,42962676,27193719,27187028,1143794.063
2012,Bloomfield,Grand Total,106,199,48,45,0,13,3784879,2130999,2168602,76505.012
2012,Bolton,Grand Total,592,1094,257,273,18,44,34137752,23858309,23887728,1037133.802
2012,Bradford,Grand Total,1369,2492,514,676,25,154,58436808.02,39585033.01,40234303.01,1827027.871
2012,Braintree,Grand Total,590,1087,261,257,10,62,23748774.01,15272209,15299912,617740.6848
